Year,Name,Position,Age,Height (in),Weight (lbs),RushYds,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs,Team,Team (Abbr),Team Points Scored,Team Points Allowed,Team Total Yards,Team Pass Attempts,Team Passing Yards,Team PassingTDs,Team Rush Attempts,Team Rushing Yards,Team Rushing TDs,Team First Downs,Team Turnovers,Team RZSP,Team Offensive Efficiency,Team Passing Efficiency,Team Rushing Efficiency,Team Turnover Rate,Catch%,YardsPerReception,YardsPerTarget,YACPerReception,TDperReception,TDperTarget,YardsPerRush,TDperRush,TotalYardsPerTouch,TotalTDsPerTouch,TeamPassingYardsPerAttempt,TeamRushingYardsPerAttempt,TeamPassingTDPercentage,TeamRushingTDPercentage,TeamYardsPerPlay,TeamPointsPerYard
2023,Adam Thielen,WR,33,74,200,6,1,0,103,1014,4,137,334,1020,4,Panthers,CAR,236.0,416.0,4510.0,586.0,2741.0,13.0,445.0,1769.0,7.0,297.0,20.0,0.5,0.052328,4.677474,3.975281,0.019399,0.7518248175182481,9.844660194174757,7.401459854014599,3.2427184466019416,0.038834951456310676,0.029197080291970802,6.0,0.0,9.807692307692308,0.038461538461538464,4.677474402730375,3.9752808988764046,0.02218430034129693,0.015730337078651686,4.37439379243453,0.05232815964523282
2020,Adam Trautman,TE,23,77,253,0,0,0,15,171,1,16,119,171,1,Saints,NO,482.0,337.0,6023.0,522.0,3758.0,28.0,494.0,2265.0,30.0,367.0,17.0,0.7162000000000001,0.080027,7.199234,4.58502,0.016732,0.9375,11.4,10.6875,7.933333333333334,0.06666666666666667,0.0625,0.0,0.0,11.4,0.06666666666666667,7.199233716475096,4.58502024291498,0.05363984674329502,0.06072874493927125,5.928149606299213,0.08002656483479993
2021,Adam Trautman,TE,24,77,253,0,0,0,27,263,2,43,111,263,2,Saints,NO,364.0,335.0,5177.0,504.0,3186.0,29.0,510.0,1991.0,12.0,307.0,18.0,0.5893,0.070311,6.321429,3.903922,0.017751,0.627906976744186,9.74074074074074,6.116279069767442,4.111111111111111,0.07407407407407407,0.046511627906976744,0.0,0.0,9.74074074074074,0.07407407407407407,6.321428571428571,3.903921568627451,0.057539682539682536,0.023529411764705882,5.105522682445759,0.07031099092138304
2022,Adam Trautman,TE,25,77,253,0,0,0,18,207,1,22,123,207,1,Saints,NO,330.0,345.0,5674.0,512.0,3692.0,24.0,465.0,1982.0,12.0,305.0,25.0,0.5207999999999999,0.05816,7.210938,4.262366,0.025589,0.8181818181818182,11.5,9.409090909090908,6.833333333333333,0.05555555555555555,0.045454545454545456,0.0,0.0,11.5,0.05555555555555555,7.2109375,4.26236559139785,0.046875,0.025806451612903226,5.8075742067553735,0.058160028198801554
2023,Adam Trautman,TE,26,77,253,0,0,0,22,204,3,35,98,204,3,Broncos,DEN,357.0,413.0,5072.0,513.0,3262.0,28.0,451.0,1810.0,8.0,301.0,22.0,0.5085000000000001,0.070386,6.358674,4.013304,0.022822,0.6285714285714286,9.272727272727273,5.828571428571428,4.454545454545454,0.13636363636363635,0.08571428571428572,0.0,0.0,9.272727272727273,0.13636363636363635,6.358674463937622,4.013303769401331,0.05458089668615984,0.017738359201773836,5.261410788381743,0.07038643533123029
2015,Adrian Peterson,RB,30,73,220,1485,327,11,30,222,0,36,257,1707,11,Vikings,MIN,365.0,302.0,5139.0,454.0,2928.0,14.0,474.0,2211.0,18.0,297.0,17.0,0.47729999999999995,0.071025,6.449339,4.664557,0.018319,0.8333333333333334,7.4,6.166666666666667,8.566666666666666,0.0,0.0,4.541284403669724,0.03363914373088685,4.781512605042017,0.03081232492997199,6.4493392070484585,4.6645569620253164,0.030837004405286344,0.0379746835443038,5.537715517241379,0.07102549134072776
2016,Adrian Peterson,RB,31,73,220,72,37,0,3,8,0,6,12,80,0,Vikings,MIN,327.0,307.0,5041.0,588.0,3836.0,20.0,380.0,1205.0,9.0,303.0,16.0,0.46,0.064868,6.52381,3.171053,0.016529,0.5,2.6666666666666665,1.3333333333333333,4.0,0.0,0.0,1.945945945945946,0.0,2.0,0.0,6.523809523809524,3.1710526315789473,0.034013605442176874,0.02368421052631579,5.207644628099174,0.06486808172981551
2017,Adrian Peterson,RB,32,73,220,529,156,2,11,70,0,19,56,599,2,Cardinals,ARI,295.0,361.0,5026.0,598.0,3640.0,21.0,409.0,1386.0,6.0,310.0,25.0,0.4167,0.058695,6.086957,3.388753,0.024826,0.5789473684210527,6.363636363636363,3.6842105263157894,5.090909090909091,0.0,0.0,3.391025641025641,0.01282051282051282,3.586826347305389,0.011976047904191617,6.086956521739131,3.388753056234719,0.03511705685618729,0.014669926650366748,4.991062562065541,0.05869478710704337
2018,Adrian Peterson,RB,33,73,220,1042,251,7,20,208,1,26,206,1250,8,Commanders,WAS,281.0,359.0,4795.0,509.0,3021.0,16.0,414.0,1774.0,12.0,280.0,19.0,0.525,0.058603,5.492727,4.285024,0.020585,0.7692307692307693,10.4,8.0,10.3,0.05,0.038461538461538464,4.151394422310757,0.027888446215139442,4.612546125461255,0.02952029520295203,5.9351669941060905,4.285024154589372,0.03143418467583497,0.028985507246376812,5.1950162513542795,0.05860271115745568
2019,Adrian Peterson,RB,34,73,220,898,211,5,17,142,0,23,160,1040,5,Commanders,WAS,266.0,435.0,4395.0,479.0,2812.0,18.0,356.0,1583.0,9.0,248.0,21.0,0.4878,0.060523,5.112727,4.446629,0.02515,0.7391304347826086,8.352941176470589,6.173913043478261,9.411764705882353,0.0,0.0,4.2559241706161135,0.023696682464454975,4.56140350877193,0.021929824561403508,5.870563674321503,4.446629213483146,0.037578288100208766,0.025280898876404494,5.263473053892215,0.06052332195676906
2020,Adrian Peterson,RB,35,73,220,604,156,7,12,101,0,18,102,705,7,Lions,DET,377.0,519.0,5603.0,582.0,4104.0,27.0,367.0,1499.0,17.0,350.0,21.0,0.6604000000000001,0.067285,7.051546,4.084469,0.022129,0.6666666666666666,8.416666666666666,5.611111111111111,8.5,0.0,0.0,3.871794871794872,0.04487179487179487,4.196428571428571,0.041666666666666664,7.051546391752577,4.084468664850136,0.04639175257731959,0.04632152588555858,5.904109589041096,0.06728538283062645
2021,Adrian Peterson,RB,36,73,220,98,38,2,4,8,0,4,19,106,2,Seahawks,SEA,395.0,366.0,5506.0,495.0,3432.0,30.0,413.0,2074.0,18.0,302.0,13.0,0.6457999999999999,0.07174,6.933333,5.021792,0.014317,1.0,2.0,2.0,4.75,0.0,0.0,2.5789473684210527,0.05263157894736842,2.5238095238095237,0.047619047619047616,6.933333333333334,5.021791767554479,0.06060606060606061,0.043583535108958835,6.063876651982379,0.07173992008717762
2015,Ahmad Bradshaw,RB,29,70,217,85,31,0,10,64,3,13,55,149,3,Colts,IND,333.0,408.0,5142.0,619.0,3704.0,26.0,396.0,1438.0,6.0,311.0,30.0,0.5306000000000001,0.064761,5.983845,3.631313,0.029557,0.7692307692307693,6.4,4.923076923076923,5.5,0.3,0.23076923076923078,2.7419354838709675,0.0,3.6341463414634148,0.07317073170731707,5.983844911147012,3.6313131313131315,0.0420032310177706,0.015151515151515152,5.066009852216749,0.0647607934655776
2020,AJ Dillon,RB,22,72,247,242,46,2,2,21,0,2,16,263,2,Packers,GB,509.0,369.0,6224.0,526.0,4106.0,48.0,443.0,2118.0,16.0,358.0,11.0,0.7681,0.08178,7.806084,4.781038,0.011352,1.0,10.5,10.5,8.0,0.0,0.0,5.260869565217392,0.043478260869565216,5.479166666666667,0.041666666666666664,7.806083650190114,4.781038374717833,0.09125475285171103,0.03611738148984198,6.423116615067079,0.08178020565552699
2021,AJ Dillon,RB,23,72,247,803,187,5,34,313,2,37,310,1116,7,Packers,GB,450.0,371.0,6215.0,593.0,4315.0,39.0,446.0,1900.0,13.0,375.0,13.0,0.5753,0.072405,7.27656,4.26009,0.012512,0.918918918918919,9.205882352941176,8.45945945945946,9.117647058823529,0.058823529411764705,0.05405405405405406,4.294117647058823,0.026737967914438502,5.049773755656108,0.03167420814479638,7.276559865092748,4.260089686098655,0.0657672849915683,0.02914798206278027,5.981713185755535,0.07240547063555913
2022,AJ Dillon,RB,24,72,247,770,186,7,28,206,0,43,203,976,7,Packers,GB,370.0,371.0,5745.0,563.0,3632.0,27.0,456.0,2113.0,12.0,334.0,22.0,0.5185,0.064404,6.451155,4.633772,0.02159,0.6511627906976745,7.357142857142857,4.790697674418604,7.25,0.0,0.0,4.139784946236559,0.03763440860215054,4.5607476635514015,0.03271028037383177,6.451154529307282,4.633771929824562,0.047957371225577264,0.02631578947368421,5.637880274779195,0.06440382941688425
2023,AJ Dillon,RB,25,72,250,613,178,2,22,223,0,28,231,836,2,Packers,GB,383.0,350.0,5873.0,581.0,3968.0,32.0,441.0,1905.0,10.0,338.0,18.0,0.5342,0.065214,6.829604,4.319728,0.017613,0.7857142857142857,10.136363636363637,7.964285714285714,10.5,0.0,0.0,3.443820224719101,0.011235955056179775,4.18,0.01,6.82960413080895,4.319727891156463,0.055077452667814115,0.022675736961451247,5.7465753424657535,0.0652136897667291
2016,Alan Cross,TE,23,73,245,0,0,0,6,38,1,10,15,38,1,Buccaneers,TB,354.0,369.0,5542.0,578.0,3926.0,29.0,453.0,1616.0,8.0,340.0,27.0,0.5185,0.063876,6.792388,3.567329,0.026188,0.6,6.333333333333333,3.8,2.5,0.16666666666666666,0.1,0.0,0.0,6.333333333333333,0.16666666666666666,6.7923875432525955,3.567328918322296,0.050173010380622836,0.017660044150110375,5.375363724539282,0.06387585709130278
2017,Alan Cross,TE,24,73,235,0,0,0,5,58,0,6,29,58,0,Buccaneers,TB,335.0,382.0,5816.0,605.0,4366.0,26.0,389.0,1450.0,8.0,352.0,27.0,0.49060000000000004,0.0576,7.216529,3.727506,0.027163,0.8333333333333334,11.6,9.666666666666666,5.8,0.0,0.0,0.0,0.0,11.6,0.0,7.216528925619834,3.7275064267352187,0.04297520661157025,0.02056555269922879,5.851106639839034,0.05759972489683631
2018,Alan Cross,TE,25,73,235,0,0,0,2,9,0,5,6,9,0,Buccaneers,TB,396.0,464.0,6648.0,625.0,5125.0,36.0,389.0,1523.0,11.0,388.0,35.0,0.6,0.059567,8.2,3.915167,0.034517,0.4,4.5,1.8,3.0,0.0,0.0,0.0,0.0,4.5,0.0,8.2,3.9151670951156814,0.0576,0.028277634961439587,6.556213017751479,0.05956678700361011
2020,Albert Okwuegbunam,TE,22,77,255,0,0,0,11,121,1,15,72,121,1,Broncos,DEN,323.0,446.0,5369.0,556.0,3451.0,21.0,442.0,1918.0,13.0,308.0,32.0,0.5333,0.06016,6.206835,4.339367,0.032064,0.7333333333333333,11.0,8.066666666666666,6.545454545454546,0.09090909090909091,0.06666666666666667,0.0,0.0,11.0,0.09090909090909091,6.206834532374101,4.339366515837104,0.03776978417266187,0.029411764705882353,5.3797595190380765,0.0601601788042466
2021,Albert Okwuegbunam,TE,23,77,255,0,0,0,33,330,2,40,245,330,2,Broncos,DEN,335.0,322.0,5618.0,541.0,3593.0,20.0,455.0,2025.0,16.0,331.0,18.0,0.5472,0.05963,6.641405,4.450549,0.018072,0.825,10.0,8.25,7.424242424242424,0.06060606060606061,0.05,0.0,0.0,10.0,0.06060606060606061,6.641404805914973,4.450549450549451,0.036968576709796676,0.035164835164835165,5.640562248995984,0.05962976148095408
2022,Albert Okwuegbunam,TE,24,77,255,0,0,0,10,95,1,18,59,95,1,Broncos,DEN,287.0,359.0,5527.0,571.0,3592.0,18.0,444.0,1935.0,11.0,300.0,24.0,0.5556,0.051927,6.290718,4.358108,0.023645,0.5555555555555556,9.5,5.277777777777778,5.9,0.1,0.05555555555555555,0.0,0.0,9.5,0.1,6.2907180385288965,4.358108108108108,0.03152364273204904,0.024774774774774775,5.445320197044335,0.051926904288040525
2023,Albert Okwuegbunam,TE,25,77,255,0,0,0,0,0,0,1,0,0,0,Eagles,PHI,433.0,428.0,6024.0,563.0,3834.0,24.0,510.0,2190.0,22.0,377.0,28.0,0.5968,0.071879,6.809947,4.294118,0.026095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.809946714031971,4.294117647058823,0.04262877442273535,0.043137254901960784,5.614165890027959,0.07187915006640107
2015,Albert Wilson,WR,23,69,200,26,5,0,35,451,2,57,224,477,2,Chiefs,KC,405.0,287.0,5299.0,473.0,3255.0,20.0,436.0,2044.0,19.0,303.0,15.0,0.5738,0.07643,6.881607,4.688073,0.016502,0.6140350877192983,12.885714285714286,7.912280701754386,6.4,0.05714285714285714,0.03508771929824561,5.2,0.0,11.925,0.05,6.881606765327696,4.6880733944954125,0.042283298097251586,0.04357798165137615,5.82948294829483,0.07642951500283073
2016,Albert Wilson,WR,24,69,200,50,2,1,31,279,2,51,151,329,3,Chiefs,KC,389.0,311.0,5488.0,546.0,3740.0,19.0,412.0,1748.0,15.0,305.0,17.0,0.47369999999999995,0.070882,6.849817,4.242718,0.017745,0.6078431372549019,9.0,5.470588235294118,4.870967741935484,0.06451612903225806,0.0392156862745098,25.0,0.5,9.969696969696969,0.09090909090909091,6.8498168498168495,4.242718446601942,0.0347985347985348,0.03640776699029126,5.728601252609604,0.07088192419825073
2017,Albert Wilson,WR,25,69,200,6,3,0,42,554,3,63,323,560,3,Chiefs,KC,415.0,339.0,6007.0,543.0,4104.0,26.0,405.0,1903.0,12.0,322.0,11.0,0.45280000000000004,0.069086,7.558011,4.698765,0.011603,0.6666666666666666,13.19047619047619,8.793650793650794,7.690476190476191,0.07142857142857142,0.047619047619047616,2.0,0.0,12.444444444444445,0.06666666666666667,7.558011049723757,4.6987654320987655,0.04788213627992634,0.02962962962962963,6.336497890295359,0.06908606625603463
2018,Albert Wilson,WR,26,69,186,16,8,0,26,391,4,35,345,407,4,Dolphins,MIA,319.0,433.0,4638.0,455.0,2900.0,26.0,371.0,1738.0,7.0,252.0,23.0,0.5161,0.06878,6.373626,4.684636,0.027845,0.7428571428571429,15.038461538461538,11.17142857142857,13.26923076923077,0.15384615384615385,0.11428571428571428,2.0,0.0,11.970588235294118,0.11764705882352941,6.373626373626373,4.684636118598383,0.05714285714285714,0.018867924528301886,5.61501210653753,0.06877964639931004
2019,Albert Wilson,WR,27,69,195,45,5,0,43,351,1,62,181,396,1,Dolphins,MIA,306.0,494.0,4960.0,615.0,3804.0,22.0,349.0,1156.0,10.0,315.0,26.0,0.5625,0.061694,6.185366,3.312321,0.026971,0.6935483870967742,8.162790697674419,5.661290322580645,4.209302325581396,0.023255813953488372,0.016129032258064516,9.0,0.0,8.25,0.020833333333333332,6.185365853658537,3.312320916905444,0.03577235772357724,0.02865329512893983,5.145228215767635,0.06169354838709677
2021,Albert Wilson,WR,29,69,195,17,4,0,25,213,0,39,138,230,0,Dolphins,MIA,341.0,373.0,5219.0,615.0,3651.0,21.0,442.0,1568.0,12.0,325.0,26.0,0.6122,0.065338,5.936585,3.547511,0.024598,0.6410256410256411,8.52,5.461538461538462,5.52,0.0,0.0,4.25,0.0,7.931034482758621,0.0,5.9365853658536585,3.5475113122171944,0.03414634146341464,0.027149321266968326,4.93755912961211,0.06533818739222073
2016,Aldrick Robinson,WR,28,70,181,0,0,0,20,323,2,32,79,323,2,Falcons,ATL,540.0,406.0,6653.0,537.0,4725.0,38.0,421.0,1928.0,20.0,379.0,11.0,0.6456000000000001,0.081166,8.798883,4.579572,0.011482,0.625,16.15,10.09375,3.95,0.1,0.0625,0.0,0.0,16.15,0.1,8.798882681564246,4.57957244655582,0.07076350093109869,0.047505938242280284,6.944676409185804,0.0811663911017586
2017,Aldrick Robinson,WR,29,70,187,0,0,0,19,260,2,48,37,260,2,49ers,SF,331.0,383.0,5589.0,607.0,3925.0,15.0,408.0,1664.0,15.0,321.0,23.0,0.4706,0.059223,6.466227,4.078431,0.02266,0.3958333333333333,13.68421052631579,5.416666666666667,1.9473684210526316,0.10526315789473684,0.041666666666666664,0.0,0.0,13.68421052631579,0.10526315789473684,6.466227347611203,4.078431372549019,0.02471169686985173,0.03676470588235294,5.5064039408867,0.05922347468241188
2018,Aldrick Robinson,WR,30,70,187,0,0,0,17,231,5,35,41,231,5,Vikings,MIN,360.0,341.0,5529.0,606.0,4036.0,30.0,357.0,1493.0,9.0,310.0,20.0,0.54,0.065111,6.660066,4.182073,0.020768,0.4857142857142857,13.588235294117647,6.6,2.411764705882353,0.29411764705882354,0.14285714285714285,0.0,0.0,13.588235294117647,0.29411764705882354,6.66006600660066,4.182072829131653,0.04950495049504951,0.025210084033613446,5.741433021806854,0.06511123168746609
2022,Alec Pierce,WR,22,75,213,0,0,0,41,593,2,78,113,593,2,Colts,IND,289.0,427.0,5298.0,604.0,3432.0,17.0,439.0,1866.0,8.0,310.0,34.0,0.4583,0.054549,5.682119,4.250569,0.032598,0.5256410256410257,14.463414634146341,7.602564102564102,2.7560975609756095,0.04878048780487805,0.02564102564102564,0.0,0.0,14.463414634146341,0.04878048780487805,5.682119205298013,4.2505694760820045,0.028145695364238412,0.018223234624145785,5.079578139980825,0.05454888637221593
2023,Alec Pierce,WR,23,75,213,0,0,0,32,514,2,65,97,514,2,Colts,IND,396.0,415.0,5725.0,574.0,3666.0,18.0,479.0,2059.0,19.0,324.0,22.0,0.49119999999999997,0.06917,6.38676,4.298539,0.020893,0.49230769230769234,16.0625,7.907692307692308,3.03125,0.0625,0.03076923076923077,0.0,0.0,16.0625,0.0625,6.386759581881533,4.298538622129437,0.0313588850174216,0.03966597077244259,5.43684710351377,0.06917030567685589
2016,Alex Collins,RB,22,70,217,125,31,1,11,84,0,11,83,209,1,Seahawks,SEA,354.0,292.0,5715.0,567.0,4124.0,23.0,403.0,1591.0,13.0,313.0,18.0,0.47619999999999996,0.061942,7.273369,3.947891,0.018557,1.0,7.636363636363637,7.636363636363637,7.545454545454546,0.0,0.0,4.032258064516129,0.03225806451612903,4.976190476190476,0.023809523809523808,7.27336860670194,3.9478908188585606,0.04056437389770723,0.03225806451612903,5.891752577319588,0.06194225721784777
2017,Alex Collins,RB,23,70,210,973,212,6,23,187,0,36,191,1160,6,Ravens,BAL,395.0,303.0,4886.0,567.0,3030.0,20.0,460.0,1856.0,14.0,311.0,17.0,0.5769,0.080843,5.343915,4.034783,0.016553,0.6388888888888888,8.130434782608695,5.194444444444445,8.304347826086957,0.0,0.0,4.589622641509434,0.02830188679245283,4.9361702127659575,0.02553191489361702,5.343915343915344,4.034782608695652,0.03527336860670194,0.030434782608695653,4.757546251217137,0.08084322554236595
2018,Alex Collins,RB,24,70,208,411,114,7,15,105,1,21,100,516,8,Ravens,BAL,389.0,287.0,5999.0,556.0,3558.0,18.0,547.0,2441.0,19.0,367.0,20.0,0.5574,0.064844,6.399281,4.462523,0.018132,0.7142857142857143,7.0,5.0,6.666666666666667,0.06666666666666667,0.047619047619047616,3.6052631578947367,0.06140350877192982,4.0,0.06201550387596899,6.399280575539568,4.462522851919561,0.03237410071942446,0.03473491773308958,5.438803263825929,0.06484414069011502
2020,Alex Collins,RB,26,70,210,77,18,2,1,4,0,2,0,81,2,Seahawks,SEA,459.0,371.0,5912.0,563.0,3941.0,40.0,411.0,1971.0,15.0,356.0,18.0,0.7368000000000001,0.077639,7.0,4.79562,0.01848,0.5,4.0,2.0,0.0,0.0,0.0,4.277777777777778,0.1111111111111111,4.2631578947368425,0.10526315789473684,7.0,4.795620437956204,0.07104795737122557,0.0364963503649635,6.069815195071868,0.07763870094722598
2021,Alex Collins,RB,27,70,210,411,108,2,9,87,0,10,96,498,2,Seahawks,SEA,395.0,366.0,5506.0,495.0,3432.0,30.0,413.0,2074.0,18.0,302.0,13.0,0.6457999999999999,0.07174,6.933333,5.021792,0.014317,0.9,9.666666666666666,8.7,10.666666666666666,0.0,0.0,3.8055555555555554,0.018518518518518517,4.256410256410256,0.017094017094017096,6.933333333333334,5.021791767554479,0.06060606060606061,0.043583535108958835,6.063876651982379,0.07173992008717762
2016,Alex Erickson,WR,24,72,197,0,0,0,6,71,0,8,33,71,0,Bengals,CIN,325.0,315.0,5711.0,563.0,3942.0,18.0,446.0,1769.0,17.0,341.0,17.0,0.537,0.056908,7.001776,3.966368,0.016848,0.75,11.833333333333334,8.875,5.5,0.0,0.0,0.0,0.0,11.833333333333334,0.0,7.001776198934281,3.9663677130044843,0.03197158081705151,0.03811659192825112,5.6600594648166505,0.05690772194011556
2017,Alex Erickson,WR,25,72,195,16,5,0,12,180,1,16,40,196,1,Bengals,CIN,290.0,349.0,4488.0,510.0,3122.0,25.0,377.0,1366.0,6.0,267.0,23.0,0.5581,0.064617,6.121569,3.623342,0.02593,0.75,15.0,11.25,3.3333333333333335,0.08333333333333333,0.0625,3.2,0.0,11.529411764705882,0.058823529411764705,6.12156862745098,3.623342175066313,0.049019607843137254,0.015915119363395226,5.059751972942503,0.06461675579322639
2018,Alex Erickson,WR,26,72,195,22,3,0,20,167,0,29,72,189,0,Bengals,CIN,368.0,455.0,4972.0,542.0,3290.0,27.0,359.0,1682.0,13.0,304.0,17.0,0.7111,0.074014,6.070111,4.685237,0.018868,0.6896551724137931,8.35,5.758620689655173,3.6,0.0,0.0,7.333333333333333,0.0,8.217391304347826,0.0,6.070110701107011,4.685236768802229,0.04981549815498155,0.036211699164345405,5.518312985571587,0.07401448109412712
2019,Alex Erickson,WR,27,72,195,33,5,0,43,529,0,78,230,562,0,Bengals,CIN,279.0,420.0,5169.0,616.0,3652.0,18.0,385.0,1517.0,9.0,312.0,30.0,0.4375,0.053976,5.928571,3.94026,0.02997,0.5512820512820513,12.30232558139535,6.782051282051282,5.348837209302325,0.0,0.0,6.6,0.0,11.708333333333334,0.0,5.928571428571429,3.9402597402597404,0.02922077922077922,0.023376623376623377,5.163836163836164,0.053975623911781775
2020,Alex Erickson,WR,28,72,195,7,5,0,12,139,0,17,70,146,0,Bengals,CIN,311.0,424.0,5116.0,581.0,3448.0,19.0,411.0,1668.0,13.0,318.0,24.0,0.5,0.06079,5.934596,4.058394,0.024194,0.7058823529411765,11.583333333333334,8.176470588235293,5.833333333333333,0.0,0.0,1.4,0.0,8.588235294117647,0.0,5.934595524956971,4.0583941605839415,0.03270223752151463,0.031630170316301706,5.157258064516129,0.06078967943706021
2021,Alex Erickson,WR,29,72,195,0,0,0,3,55,0,4,30,55,0,Panthers,CAR,304.0,404.0,5081.0,599.0,3239.0,14.0,455.0,1842.0,17.0,322.0,29.0,0.5318999999999999,0.059831,5.407346,4.048352,0.027514,0.75,18.333333333333332,13.75,10.0,0.0,0.0,0.0,0.0,18.333333333333332,0.0,5.407345575959933,4.048351648351648,0.02337228714524207,0.03736263736263736,4.820683111954459,0.05983074197992521
2019,Alexander Mattison,RB,21,71,220,462,100,1,10,82,0,12,76,544,1,Vikings,MIN,407.0,303.0,5656.0,466.0,3523.0,26.0,476.0,2133.0,19.0,314.0,20.0,0.6065999999999999,0.071959,7.560086,4.481092,0.021231,0.8333333333333334,8.2,6.833333333333333,7.6,0.0,0.0,4.62,0.01,4.945454545454545,0.00909090909090909,7.560085836909871,4.48109243697479,0.055793991416309016,0.03991596638655462,6.004246284501062,0.07195898161244696
2020,Alexander Mattison,RB,22,71,220,434,96,2,13,125,1,15,109,559,3,Vikings,MIN,430.0,475.0,6292.0,516.0,4009.0,35.0,468.0,2283.0,20.0,383.0,23.0,0.7119,0.068341,7.76938,4.878205,0.023374,0.8666666666666667,9.615384615384615,8.333333333333334,8.384615384615385,0.07692307692307693,0.06666666666666667,4.520833333333333,0.020833333333333332,5.128440366972477,0.027522935779816515,7.76937984496124,4.878205128205129,0.06782945736434108,0.042735042735042736,6.394308943089431,0.06834075015893197
2021,Alexander Mattison,RB,23,71,220,491,134,3,32,228,1,39,238,719,4,Vikings,MIN,425.0,426.0,6168.0,604.0,4238.0,34.0,449.0,1930.0,10.0,332.0,13.0,0.6225999999999999,0.068904,7.016556,4.298441,0.012346,0.8205128205128205,7.125,5.846153846153846,7.4375,0.03125,0.02564102564102564,3.6641791044776117,0.022388059701492536,4.331325301204819,0.024096385542168676,7.016556291390729,4.298440979955457,0.056291390728476824,0.022271714922048998,5.8575498575498575,0.06890402075226978
2022,Alexander Mattison,RB,24,71,220,283,74,5,15,91,1,18,121,374,6,Vikings,MIN,424.0,427.0,6145.0,672.0,4484.0,30.0,404.0,1661.0,18.0,382.0,23.0,0.6324000000000001,0.068999,6.672619,4.111386,0.021375,0.8333333333333334,6.066666666666666,5.055555555555555,8.066666666666666,0.06666666666666667,0.05555555555555555,3.824324324324324,0.06756756756756757,4.202247191011236,0.06741573033707865,6.6726190476190474,4.111386138613861,0.044642857142857144,0.04455445544554455,5.7109665427509295,0.06899918633034988
2023,Alexander Mattison,RB,25,71,220,700,180,0,30,192,3,44,181,892,3,Vikings,MIN,344.0,362.0,5912.0,631.0,4359.0,30.0,393.0,1553.0,7.0,340.0,34.0,0.4706,0.058187,6.908082,3.951654,0.033203,0.6818181818181818,6.4,4.363636363636363,6.033333333333333,0.1,0.06818181818181818,3.888888888888889,0.0,4.247619047619048,0.014285714285714285,6.908082408874802,3.9516539440203564,0.04754358161648178,0.017811704834605598,5.7734375,0.058186738836265225
2015,Alfred Blue,RB,24,74,223,698,183,2,15,109,1,16,70,807,3,Texans,HST,339.0,313.0,5564.0,619.0,3833.0,29.0,472.0,1731.0,7.0,335.0,20.0,0.5652,0.060927,6.192246,3.667373,0.018332,0.9375,7.266666666666667,6.8125,4.666666666666667,0.06666666666666667,0.0625,3.814207650273224,0.01092896174863388,4.075757575757576,0.015151515151515152,6.1922455573505655,3.667372881355932,0.046849757673667204,0.014830508474576272,5.099908340971585,0.0609273903666427
2016,Alfred Blue,RB,25,74,225,420,100,1,12,40,0,16,26,460,1,Texans,HOU,279.0,328.0,5035.0,583.0,3176.0,15.0,456.0,1859.0,8.0,305.0,24.0,0.44,0.055412,5.447684,4.076754,0.023099,0.75,3.3333333333333335,2.5,2.1666666666666665,0.0,0.0,4.2,0.01,4.107142857142857,0.008928571428571428,5.447684391080617,4.076754385964913,0.025728987993138937,0.017543859649122806,4.846005774783445,0.05541211519364449
2017,Alfred Blue,RB,26,74,225,262,71,1,7,54,0,9,39,316,1,Texans,HOU,338.0,436.0,5120.0,525.0,3278.0,28.0,448.0,1842.0,8.0,313.0,28.0,0.5238,0.066016,6.24381,4.111607,0.028777,0.7777777777777778,7.714285714285714,6.0,5.571428571428571,0.0,0.0,3.6901408450704225,0.014084507042253521,4.051282051282051,0.01282051282051282,6.2438095238095235,4.111607142857143,0.05333333333333334,0.017857142857142856,5.26207605344296,0.066015625
2018,Alfred Blue,RB,27,74,225,499,150,2,20,154,0,27,112,653,2,Texans,HOU,402.0,316.0,5802.0,506.0,3781.0,26.0,472.0,2021.0,12.0,333.0,16.0,0.5,0.069286,7.472332,4.28178,0.01636,0.7407407407407407,7.7,5.703703703703703,5.6,0.0,0.0,3.3266666666666667,0.013333333333333334,3.8411764705882354,0.011764705882352941,7.472332015810276,4.281779661016949,0.05138339920948617,0.025423728813559324,5.932515337423313,0.06928645294725956
2015,Alfred Morris,RB,27,70,224,751,202,1,10,55,0,13,38,806,1,Commanders,WAS,388.0,379.0,5661.0,555.0,4095.0,30.0,429.0,1566.0,9.0,317.0,22.0,0.5849,0.068539,7.445455,3.65035,0.022358,0.7692307692307693,5.5,4.230769230769231,3.8,0.0,0.0,3.717821782178218,0.0049504950495049506,3.80188679245283,0.0047169811320754715,7.378378378378378,3.6503496503496504,0.05405405405405406,0.02097902097902098,5.753048780487805,0.06853912736265677
