Year,Name,Position,Age,RushYDs,RushAtt,RushTD,Rec,RecYds,RecTDs,Tgts,YAC,TotalYards,TotalTDs
2018,Cody Latimer,WR,26,0,0,0,11,190,1,16,36,190,1
2018,Cole Beasley,WR,29,0,0,0,65,672,3,87,221,672,3
2018,Cooper Kupp,WR,25,25,4,0,40,566,6,55,302,591,6
2018,Cordarrelle Patterson,WR,27,228,42,1,21,247,3,28,168,475,4
2018,Corey Clement,RB,24,259,68,2,22,192,0,25,269,451,2
2018,Corey Coleman,WR,24,5,1,0,5,71,0,8,10,76,0
2018,Corey Davis,WR,23,55,6,0,65,891,4,112,277,946,4
2018,Corey Grant,RB,27,40,13,0,9,67,0,12,82,107,0
2018,Courtland Sutton,WR,23,-1,1,0,42,704,4,84,186,703,4
2018,Curtis Samuel,WR,22,84,8,2,39,494,5,65,112,578,7
2018,D'Onta Foreman,RB,22,-1,7,0,2,28,1,2,13,27,1
2018,DaeSean Hamilton,WR,23,0,0,0,30,243,2,46,70,243,2
2018,Dallas Goedert,TE,23,0,0,0,33,334,4,44,182,334,4
2018,Dalton Schultz,TE,22,0,0,0,12,116,0,17,69,116,0
2018,Dalvin Cook,RB,23,615,133,2,40,305,2,49,381,920,4
2018,Damien Williams,RB,26,256,50,4,23,160,2,24,218,416,6
2018,Damiere Byrd,WR,25,0,0,0,1,8,0,2,1,8,0
2018,Damion Ratley,WR,23,0,0,0,13,144,0,20,51,144,0
2018,Dan Arnold,WR,23,0,0,0,12,150,1,19,34,150,1
2018,Danny Amendola,WR,33,-2,1,0,59,575,1,79,238,573,1
2018,Dante Pettis,WR,23,-2,1,0,27,467,5,45,205,465,5
2018,Darius Jennings,WR,26,2,1,0,11,101,0,15,41,103,0
2018,Darrel Williams,RB,23,44,13,0,3,27,1,3,33,71,1
2018,Darrell Daniels,TE,24,0,0,0,0,0,0,2,0,0,0
2018,Darren Fells,TE,32,0,0,0,11,117,3,12,66,117,3
2018,Darren Sproles,RB,35,120,29,1,15,160,2,23,134,280,3
2018,Darren Waller,TE,26,21,1,0,6,75,0,6,58,96,0
2018,Darrius Heyward-Bey,WR,31,-7,1,0,1,9,0,2,10,2,0
2018,Davante Adams,WR,26,0,0,0,111,1386,13,169,498,1386,13
2018,David Johnson,RB,27,940,258,7,50,446,3,76,410,1386,10
2018,David Moore,WR,23,5,1,0,26,445,5,53,98,450,5
2018,David Morgan,TE,25,0,0,0,5,36,0,6,27,36,0
2018,David Njoku,TE,22,0,0,0,56,639,4,88,328,639,4
2018,De'Anthony Thomas,RB,25,6,1,0,3,29,1,5,29,35,1
2018,DeAndre Carter,WR,25,7,1,0,22,216,0,25,155,223,0
2018,DeAndre Hopkins,WR,26,-7,1,0,115,1572,11,163,402,1565,11
2018,DeAndre Washington,RB,25,115,30,0,1,9,0,1,7,124,0
2018,Dede Westbrook,WR,25,98,9,0,66,717,5,101,375,815,5
2018,Delanie Walker,WR,34,0,0,0,4,52,0,7,19,52,0
2018,Demarcus Robinson,WR,24,0,0,0,22,288,4,33,116,288,4
2018,Demaryius Thomas,WR,31,0,0,0,59,677,5,89,286,677,5
2018,Demetrius Harris,TE,27,0,0,0,12,164,3,25,80,164,3
2018,Deonte Thompson,WR,29,0,0,0,17,161,0,30,38,161,0
2018,Derek Carrier,TE,28,0,0,0,7,67,1,12,22,67,1
2018,Derek Watt,RB,26,11,4,0,1,2,0,1,0,13,0
2018,Derrick Henry,RB,24,1059,215,12,15,99,0,18,115,1158,12
2018,DeSean Jackson,WR,32,29,6,1,41,774,4,74,181,803,5
2018,DeVante Parker,WR,25,0,0,0,24,309,1,47,99,309,1
2018,Devin Funchess,WR,24,0,0,0,44,549,4,79,79,549,4
2018,Devonta Freeman,RB,26,68,14,0,5,23,0,7,23,91,0
2018,Devontae Booker,RB,26,183,34,1,38,275,0,51,231,458,1
2018,Dion Lewis,RB,28,517,155,1,59,400,1,67,493,917,2
2018,Dion Sims,TE,27,0,0,0,2,9,0,4,9,9,0
2018,DJ Chark,WR,22,0,0,0,14,174,0,32,44,174,0
2018,Donte Moncrief,WR,25,0,0,0,48,668,3,89,251,668,3
2018,Dontrell Hilliard,RB,23,0,0,0,9,105,0,10,97,105,0
2018,Dontrelle Inman,WR,29,0,0,0,28,304,3,39,57,304,3
2018,Doug Baldwin,WR,30,0,0,0,50,618,5,73,171,618,5
2018,Doug Martin,RB,29,723,172,4,18,116,0,24,104,839,4
2018,Duke Johnson,RB,25,201,40,0,47,429,3,62,390,630,3
2018,Durham Smythe,TE,23,0,0,0,6,50,0,11,9,50,0
2018,Dwayne Allen,TE,28,0,0,0,3,27,0,4,28,27,0
2018,Dwayne Harris,WR,31,12,2,0,6,40,0,6,46,52,0
2018,Dwayne Washington,RB,24,154,27,0,0,0,0,0,0,154,0
2018,Ed Dickson,TE,31,9,1,0,12,143,3,13,82,152,3
2018,Eli Rogers,WR,26,-4,1,0,12,79,0,14,42,75,0
2018,Elijah McGuire,RB,24,276,92,3,19,193,1,31,175,469,4
2018,Elijhaa Penny,RB,25,25,7,0,8,50,0,9,52,75,0
2018,Emmanuel Sanders,WR,31,53,4,1,71,868,4,98,312,921,5
2018,Equanimeous St. Brown,WR,23,5,1,0,21,328,0,36,113,333,0
2018,Eric Ebron,TE,25,-8,3,1,66,750,13,110,245,742,14
2018,Eric Saubert,TE,24,0,0,0,5,48,0,9,16,48,0
2018,Eric Tomlinson,TE,26,0,0,0,8,72,0,14,87,72,0
2018,Erik Swoope,TE,26,0,0,0,8,87,3,10,14,87,3
2018,Evan Engram,TE,24,36,3,0,45,577,3,64,395,613,3
2018,Ezekiel Elliott,RB,23,1434,304,6,77,567,3,95,594,2001,9
2018,Frank Gore,RB,35,722,156,0,12,124,1,16,120,846,1
2018,Freddie Martino,WR,27,0,0,0,0,0,0,1,0,0,0
2018,Garrett Celek,TE,30,0,0,0,5,90,2,8,44,90,2
2018,Geoff Swaim,TE,25,0,0,0,26,242,1,32,161,242,1
2018,George Kittle,TE,25,10,1,0,88,1377,5,136,883,1387,5
2018,Gerald Everett,TE,24,16,2,0,33,320,3,50,149,336,3
2018,Geronimo Allison,WR,24,0,0,0,20,303,2,30,113,303,2
2018,Giovani Bernard,RB,27,211,56,3,35,218,0,48,240,429,3
2018,Golden Tate,WR,30,34,4,0,74,795,4,113,426,829,4
2018,Greg Olsen,TE,33,0,0,0,27,291,4,38,91,291,4
2018,Gus Edwards,RB,23,718,137,2,2,20,0,2,17,738,2
2018,Hayden Hurst,TE,25,0,1,0,13,163,1,23,75,163,1
2018,Ian Thomas,TE,22,0,0,0,36,333,2,49,156,333,2
2018,Isaiah Crowell,RB,25,685,143,6,21,152,0,28,175,837,6
2018,Isaiah Ford,WR,22,0,0,0,0,0,0,1,0,0,0
2018,Isaiah McKenzie,WR,23,66,10,2,18,179,0,30,74,245,2
2018,Ito Smith,RB,23,315,90,4,27,152,0,32,165,467,4
2018,J.D. McKissic,RB,25,8,3,0,0,0,0,1,0,8,0
2018,Jack Doyle,TE,28,0,0,0,26,245,2,33,117,245,2
2018,Jacob Hollister,TE,25,0,0,0,4,52,0,5,16,52,0
2018,Jacquizz Rodgers,RB,28,106,33,1,38,304,0,45,247,410,1
2018,Jake Kumerow,WR,26,0,0,0,8,103,1,11,24,103,1
2018,Jakeem Grant,WR,26,5,1,0,21,268,2,34,139,273,2
2018,Jalen Richard,RB,25,259,55,1,68,607,0,81,515,866,1
2018,Jamaal Charles,RB,32,7,6,0,2,7,0,3,6,14,0
2018,Jamaal Williams,RB,23,464,121,3,27,210,0,41,230,674,3
2018,Jamal Agnew,WR,24,17,1,0,0,0,0,0,0,17,0
2018,James Conner,RB,23,973,215,12,55,497,1,71,566,1470,13
2018,James O'Shaughnessy,TE,26,0,0,0,24,214,0,38,126,214,0
2018,James Washington,WR,22,0,0,0,16,217,1,38,100,217,1
2018,James White,RB,26,425,94,5,87,751,7,123,686,1176,12
2018,Jamison Crowder,WR,25,30,4,0,29,388,2,49,211,418,2
2018,Jamize Olawale,RB,29,0,0,0,2,13,0,4,13,13,0
2018,Jared Cook,TE,31,0,0,0,68,896,6,101,375,896,6
2018,Jarius Wright,WR,29,39,2,0,43,447,1,59,212,486,1
2018,Jaron Brown,WR,28,0,0,0,14,166,5,19,47,166,5
2018,Jarvis Landry,WR,26,60,3,1,81,976,4,149,290,1036,5
2018,Jason Croom,TE,24,0,0,0,22,259,1,35,140,259,1
2018,Javon Wims,WR,24,0,0,0,4,32,0,5,1,32,0
2018,Javorius Allen,RB,27,110,41,3,35,196,2,43,202,306,5
2018,Jay Ajayi,RB,25,184,45,3,5,20,0,6,34,204,3
2018,Jaylen Samuels,RB,22,256,56,0,26,199,3,29,222,455,3
2018,Jeff Heuerman,TE,26,0,0,0,31,281,2,48,151,281,2
2018,Jeff Wilson,RB,27,266,66,0,12,98,0,15,92,364,0
2018,Jeremy Hill,RB,26,25,4,0,1,6,0,1,4,31,0
2018,Jeremy Kerley,WR,30,0,0,0,2,7,0,4,14,7,0
2018,Jeremy Langford,RB,26,25,9,0,0,0,0,0,0,25,0
2018,Jeremy McNichols,RB,24,4,2,0,0,0,0,0,0,4,0
2018,Jeremy Sprinkle,TE,24,0,0,0,5,41,1,9,22,41,1
2018,Jermaine Gresham,TE,30,0,0,0,9,94,0,12,76,94,0
2018,Jermaine Kearse,WR,28,0,0,0,37,371,1,76,130,371,1
2018,Jesse James,TE,24,0,0,0,30,423,2,39,196,423,2
2018,Jimmy Graham,TE,32,0,0,0,55,636,2,89,274,636,2
2018,Joe Mixon,RB,22,1168,237,8,43,296,1,55,332,1464,9
2018,John Brown,WR,28,4,3,0,42,715,5,97,168,719,5
2018,John Phillips,TE,31,0,0,0,3,38,0,3,8,38,0
2018,John Ross,WR,23,9,4,0,21,210,7,58,64,219,7
2018,Johnny Holton,WR,28,0,0,0,0,0,0,1,0,0,0
2018,Johnny Mundt,TE,24,0,0,0,1,5,0,1,5,5,0
2018,Jonathan Stewart,RB,31,17,6,0,0,0,0,0,0,17,0
2018,Jonathan Williams,RB,24,0,3,0,1,1,0,1,0,1,0
2018,Jonnu Smith,TE,23,0,0,0,20,258,3,30,185,258,3
2018,Jordan Akins,TE,26,0,0,0,17,225,0,25,119,225,0
2018,Jordan Howard,RB,24,935,250,9,20,145,0,27,142,1080,9
2018,Jordan Leggett,TE,23,0,0,0,14,114,1,25,47,114,1
2018,Jordan Matthews,WR,26,0,0,0,20,300,2,28,91,300,2
2018,Jordan Reed,TE,28,0,0,0,54,558,2,84,246,558,2
2018,Jordan Thomas,TE,22,0,0,0,20,215,4,27,102,215,4
2018,Jordan Wilkins,RB,24,336,60,1,16,85,0,17,113,421,1
2018,Jordy Nelson,WR,33,-2,1,0,63,739,3,88,246,737,3
2018,Josh Adams,RB,22,511,120,3,7,58,0,13,69,569,3
2018,Josh Bellamy,WR,29,0,0,0,14,117,1,25,46,117,1
2018,Josh Doctson,WR,26,0,0,0,44,532,2,78,135,532,2
2018,Josh Gordon,WR,27,0,0,0,41,737,4,71,283,737,4
2018,Josh Hill,TE,28,0,0,0,16,185,1,24,171,185,1
2018,Josh Malone,WR,22,0,0,0,1,12,0,5,0,12,0
2018,Josh Reynolds,WR,23,8,2,0,29,402,5,53,132,410,5
2018,JuJu Smith-Schuster,WR,22,13,1,0,111,1426,7,166,653,1439,7
2018,Julian Edelman,WR,32,107,9,0,74,850,6,108,356,957,6
2018,Julio Jones,WR,29,12,2,0,113,1677,8,170,470,1689,8
2018,Justin Hardee,WR,24,0,0,0,1,10,0,1,2,10,0
2018,Justin Hardy,WR,27,0,0,0,14,133,2,22,73,133,2
2018,Justin Hunter,WR,27,0,0,0,3,21,0,13,3,21,0
2018,Justin Jackson,RB,22,206,50,2,15,135,0,19,150,341,2
2018,Justin Watson,WR,22,0,0,0,1,5,0,3,0,5,0
2018,Kalen Ballage,RB,23,191,36,1,9,56,0,11,74,247,1
2018,Kamar Aiken,WR,29,0,0,0,6,53,0,7,14,53,0
2018,Kapri Bibbs,RB,25,103,21,3,16,115,1,23,108,218,4
2018,Kareem Hunt,RB,23,824,181,7,26,378,7,35,350,1202,14
2018,Keelan Cole,WR,25,0,0,0,38,491,1,70,142,491,1
2018,Keenan Allen,WR,26,75,9,0,97,1196,6,136,410,1271,6
2018,Keith Kirkwood,WR,24,0,0,0,13,209,2,21,48,209,2
2018,Keke Coutee,WR,21,0,3,0,28,287,1,41,211,287,1
2018,Kelvin Benjamin,WR,27,0,0,0,25,380,1,67,61,380,1
2018,Kendrick Bourne,WR,23,0,0,0,42,487,4,67,153,487,4
2018,Kenjon Barner,RB,29,71,19,0,1,3,0,1,1,74,0
2018,Kenneth Dixon,RB,24,333,60,2,6,51,0,7,55,384,2
2018,Kenny Golladay,WR,25,8,1,0,70,1063,5,119,365,1071,5
2018,Kenny Stills,WR,26,0,0,0,37,553,6,64,185,553,6
2018,Kenyan Drake,RB,24,535,120,4,53,477,5,73,437,1012,9
2018,Kerryon Johnson,RB,21,641,118,3,32,213,1,39,266,854,4
2018,KhaDarel Hodge,WR,23,0,0,0,2,17,0,3,0,17,0
2018,Kyle Rudolph,TE,29,0,0,0,64,634,4,82,253,634,4
2018,Lamar Miller,RB,27,973,210,5,25,163,1,35,177,1136,6
2018,Lance Kendricks,TE,30,0,0,0,19,170,1,25,115,170,1
2018,Laquon Treadwell,WR,23,0,0,0,35,302,1,53,116,302,1
2018,Larry Fitzgerald,WR,35,0,0,0,69,734,6,112,216,734,6
2018,Latavius Murray,RB,28,578,140,6,22,141,0,26,120,719,6
2018,Lee Smith,TE,31,0,0,0,10,73,3,11,56,73,3
2018,LeGarrette Blount,RB,32,418,154,5,10,67,0,15,86,485,5
2018,Leonard Fournette,RB,23,439,133,5,22,185,1,26,222,624,6
2018,Leonte Carroo,WR,24,14,1,0,2,94,1,4,39,108,1
2018,LeSean McCoy,RB,30,514,161,3,34,238,0,46,294,752,3
2018,Levine Toilolo,TE,27,0,0,0,21,263,1,24,114,263,1
2018,Logan Paulsen,TE,31,0,0,0,9,91,1,9,60,91,1
2018,Logan Thomas,TE,27,0,0,0,12,77,0,17,29,77,0
2018,Luke Stocker,TE,30,0,1,0,15,165,2,21,67,165,2
2018,Luke Willson,TE,28,0,0,0,13,87,0,19,61,87,0
2018,Malcolm Brown,RB,25,212,43,0,5,52,1,7,41,264,1
2018,Malik Turner,WR,27,0,0,0,2,20,0,3,14,20,0
2018,Marcedes Lewis,TE,34,0,0,0,3,39,0,4,32,39,0
2018,Marcell Ateman,WR,24,0,0,0,15,154,1,31,35,154,1
2018,Marcus Johnson,WR,24,-2,1,0,6,102,1,8,30,100,1
2018,Marcus Murphy,RB,27,250,52,0,11,26,0,19,41,276,0
2018,Mark Andrews,TE,23,0,0,0,34,552,3,50,208,552,3
2018,Mark Ingram,RB,29,645,138,6,21,170,1,27,154,815,7
2018,Marlon Mack,RB,22,908,195,9,17,103,1,26,118,1011,10
2018,Marquez Valdes-Scantling,WR,24,29,2,0,38,581,2,73,223,610,2
2018,Marquise Goodwin,WR,28,9,4,0,23,395,4,44,132,404,4
2018,Marshawn Lynch,RB,32,376,90,3,15,84,0,20,92,460,3
2018,Martavis Bryant,WR,27,23,3,0,19,266,0,27,132,289,0
2018,Marvin Hall,WR,25,0,2,0,10,149,1,19,57,149,1
2018,Marvin Jones,WR,28,0,0,0,35,508,5,62,105,508,5
2018,Matt Breida,RB,23,814,153,3,27,261,2,31,235,1075,5
2018,Matt LaCosse,TE,26,0,0,0,24,250,1,37,145,250,1
2018,Matt Lengel,TE,28,0,0,0,3,17,1,8,6,17,1
2018,Maurice Harris,WR,26,10,2,0,28,304,0,47,92,314,0
2018,Maxx Williams,TE,24,8,3,0,16,143,1,17,97,151,1
2018,Melvin Gordon,RB,25,885,175,10,50,490,4,66,547,1375,14
2018,Michael Burton,RB,26,0,0,0,1,6,0,1,6,6,0
2018,Michael Crabtree,WR,31,0,0,0,54,607,3,100,125,607,3
2018,Michael Floyd,WR,29,0,0,0,10,100,1,24,32,100,1
2018,Michael Gallup,WR,22,0,0,0,33,507,2,68,172,507,2
2018,Michael Roberts,TE,24,0,0,0,9,100,3,20,24,100,3
2018,Michael Thomas,WR,25,0,0,0,125,1405,9,147,509,1405,9
2018,Mike Boone,RB,23,47,11,0,2,1,0,3,5,48,0
2018,Mike Davis,WR,25,514,112,4,34,214,1,42,239,728,5
2018,Mike Evans,WR,25,0,0,0,86,1524,8,138,301,1524,8
2018,Mike Gesicki,TE,23,0,0,0,22,202,0,32,100,202,0
2018,Mike Gillislee,RB,28,43,16,0,1,9,0,1,9,52,0
2018,Mike Williams,WR,24,28,7,1,43,664,10,66,121,692,11
2018,Mo Alie-Cox,TE,25,0,0,0,7,133,2,13,52,133,2
2018,Mohamed Sanu,WR,29,44,7,0,66,838,4,94,414,882,4
2018,MyCole Pruitt,TE,26,0,0,0,9,102,1,11,37,102,1
2018,Nelson Agholor,WR,25,32,3,0,64,736,4,97,365,768,4
2018,Nick Boyle,TE,25,0,0,0,23,213,0,37,147,213,0
2018,Nick Chubb,RB,23,996,192,8,20,149,2,29,184,1145,10
2018,Nick O'Leary,TE,26,0,0,0,8,86,1,10,68,86,1
2018,Nick Vannett,TE,25,0,0,0,29,269,3,43,144,269,3
2018,Nick Williams,WR,28,0,0,0,2,17,0,5,6,17,0
2018,Noah Brown,WR,23,0,0,0,5,54,0,8,20,54,0
2018,Nyheim Hines,RB,22,314,85,2,63,425,2,81,347,739,4
2018,O.J. Howard,TE,24,0,0,0,34,565,5,48,231,565,5
2018,Odell Beckham Jr.,WR,26,19,5,0,77,1052,6,124,332,1071,6
2018,Patrick DiMarco,RB,29,9,1,0,3,62,0,4,36,71,0
2018,Paul Richardson,WR,26,9,2,0,20,262,2,35,58,271,2
2018,Peyton Barber,RB,24,871,234,5,20,92,1,29,63,963,6
2018,Pharoh Cooper,WR,23,0,0,0,0,0,0,1,0,0,0
2018,Phillip Dorsett,WR,25,29,4,0,32,290,3,42,94,319,3
2018,Phillip Lindsay,RB,24,1037,192,9,35,241,1,47,300,1278,10
2018,Pierre Garcon,WR,32,0,0,0,24,286,1,46,110,286,1
2018,Quincy Enunwa,WR,26,0,1,0,38,449,1,68,285,449,1
2018,Raheem Mostert,RB,26,261,34,1,6,25,0,7,45,286,1
2018,Randall Cobb,WR,28,0,0,0,38,383,2,61,248,383,2
2018,Rashaad Penny,RB,22,419,85,2,9,75,0,12,74,494,2
2018,Rashad Greene,WR,25,0,0,0,6,60,0,8,14,60,0
2018,Rashard Higgins,WR,24,0,0,0,39,572,4,53,156,572,4
2018,Ray-Ray McCloud,WR,22,4,2,0,5,36,0,6,27,40,0
2018,Rex Burkhead,RB,28,186,57,0,14,131,1,20,122,317,1
2018,Rhett Ellison,TE,30,0,0,0,25,272,1,34,137,272,1
2018,Richard Rodgers,TE,26,0,0,0,1,7,0,1,10,7,0
2018,Richie James,WR,23,0,0,0,9,130,1,14,105,130,1
2018,Ricky Seals-Jones,TE,23,0,0,0,34,343,1,69,102,343,1
2018,Rishard Matthews,WR,29,0,0,0,5,24,0,9,3,24,0
2018,River Cracraft,WR,25,0,0,0,1,44,0,2,1,44,0
2018,Rob Gronkowski,TE,29,0,0,0,47,682,3,72,200,682,3
2018,Robert Foster,WR,24,0,0,0,27,541,3,44,171,541,3
2018,Robert Tonyan,TE,24,0,0,0,4,77,1,6,12,77,1
2018,Robert Turbin,RB,29,10,4,0,1,3,0,2,0,13,0
2018,Robert Woods,WR,26,157,19,1,86,1219,6,130,434,1376,7
2018,Rod Smith,RB,26,127,44,1,9,60,0,12,62,187,1
2018,Rod Streater,WR,29,-11,1,0,0,0,0,0,0,-11,0
2018,Roosevelt Nix,RB,26,4,1,0,4,38,0,6,43,42,0
2018,Ross Dwelley,TE,23,0,0,0,2,14,0,2,2,14,0
2018,Royce Freeman,RB,22,521,130,5,14,72,0,20,59,593,5
2018,Russell Gage,WR,22,0,0,0,6,63,0,10,22,63,0
2018,Russell Shepard,WR,28,0,0,0,10,188,2,19,20,188,2
2018,Ryan Grant,WR,28,0,0,0,35,334,1,52,89,334,1
2018,Ryan Griffin,TE,28,0,0,0,24,305,0,43,153,305,0
2018,Ryan Hewitt,RB,27,0,0,0,1,1,1,2,0,1,1
2018,Ryan Switzer,WR,24,21,6,0,36,253,1,44,142,274,1
2018,Samaje Perine,RB,23,32,8,0,3,5,0,4,7,37,0
2018,Sammie Coates,WR,25,0,0,0,1,12,0,2,6,12,0
2018,Sammy Watkins,WR,25,52,5,0,40,519,3,55,246,571,3
2018,Saquon Barkley,RB,21,1307,261,11,91,721,4,121,802,2028,15
2018,Scott Simonson,TE,26,0,0,0,9,86,1,14,36,86,1
2018,Seth Roberts,WR,27,5,3,0,45,494,2,64,222,499,2
2018,Sony Michel,RB,23,931,209,6,7,50,0,11,53,981,6
2018,Spencer Ware,RB,27,246,51,2,20,224,0,23,254,470,2
2018,Stefon Diggs,WR,25,62,10,0,102,1021,9,149,446,1083,9
2018,Sterling Shepard,WR,25,33,3,0,66,872,4,107,323,905,4
2018,Stevan Ridley,RB,29,80,29,1,3,18,0,4,13,98,1
2018,T.J. Jones,WR,26,0,0,0,19,190,2,26,40,190,2
2018,T.J. Yeldon,RB,25,414,104,1,55,487,4,78,445,901,5
2018,T.Y. Hilton,WR,29,0,0,0,76,1270,6,120,455,1270,6
2018,Taiwan Jones,RB,30,0,0,0,0,0,0,2,0,0,0
2018,Tajae Sharpe,WR,24,16,1,0,26,316,2,47,84,332,2
2018,Taquan Mizzell,RB,25,16,9,0,8,78,1,10,41,94,1
2018,Tarik Cohen,RB,23,444,99,3,71,725,5,91,539,1169,8
2018,Tavon Austin,WR,28,55,6,0,8,140,2,13,39,195,2
2018,Taylor Gabriel,WR,27,61,9,0,67,688,2,93,234,749,2
2018,Taywan Taylor,WR,23,0,0,0,37,466,1,56,173,466,1
2018,Terrance Williams,WR,29,0,0,0,2,18,0,3,5,18,0
2018,Terrelle Pryor,WR,29,-1,1,0,16,252,2,30,64,251,2
2018,Tevin Coleman,RB,25,800,167,4,32,276,5,44,284,1076,9
2018,Theo Riddick,RB,27,171,40,0,61,384,0,74,416,555,0
2018,Tim Patrick,WR,25,17,3,0,23,315,1,41,117,332,1
2018,Todd Gurley,RB,24,1251,256,17,59,580,4,81,587,1831,21
2018,Tommylee Lewis,WR,26,10,2,0,3,60,1,3,0,70,1
2018,Torrey Smith,WR,29,0,0,0,17,190,2,31,45,190,2
2018,Travaris Cadet,RB,29,17,11,0,1,5,0,1,4,22,0
2018,Travis Benjamin,WR,29,41,7,0,12,186,1,24,71,227,1
2018,Travis Kelce,TE,29,0,0,0,103,1336,10,150,588,1336,10
2018,Tre'Quan Smith,WR,22,0,0,0,28,427,5,44,117,427,5
2018,Trent Sherfield,WR,22,0,0,0,19,210,1,28,34,210,1
2018,Trent Taylor,WR,24,0,0,0,26,215,1,40,106,215,1
2018,Trenton Cannon,RB,24,113,38,1,17,144,0,25,128,257,1
2018,Trey Burton,TE,27,2,1,0,54,569,6,76,238,571,6
2018,Trey Quinn,WR,23,0,1,0,9,75,1,10,17,75,1
2018,Ty Montgomery,WR,25,188,41,1,25,235,0,40,219,423,1
2018,Tyler Boyd,WR,24,3,2,0,76,1028,7,108,431,1031,7
2018,Tyler Conklin,TE,23,0,0,0,5,77,0,7,34,77,0
2018,Tyler Eifert,TE,28,0,0,0,15,179,1,19,55,179,1
2018,Tyler Higbee,TE,25,0,0,0,24,292,2,34,138,292,2
2018,Tyler Kroft,TE,26,0,0,0,4,36,0,6,17,36,0
2018,Tyler Lockett,WR,26,69,13,0,57,965,10,70,228,1034,10
2018,Tyreek Hill,WR,24,151,22,1,87,1479,12,137,541,1630,13
2018,Tyrell Williams,WR,26,15,2,0,41,653,5,64,203,668,5
2018,Vance McDonald,TE,28,0,0,0,50,610,4,72,395,610,4
2018,Vernon Davis,TE,34,0,0,0,25,367,2,36,181,367,2
2018,Virgil Green,TE,30,0,0,0,19,210,1,27,103,210,1
2018,Vyncint Smith,WR,22,0,0,0,5,91,1,10,5,91,1
2018,Wayne Gallman,RB,24,176,51,1,14,89,0,22,82,265,1
2018,Wendell Smallwood,RB,24,364,87,3,28,230,2,35,244,594,5
2018,Will Dissly,TE,22,0,0,0,8,156,2,14,99,156,2
2018,Will Fuller,WR,24,0,0,0,32,503,4,45,171,503,4
2018,Willie Snead,WR,26,13,1,0,62,651,1,95,291,664,1
2018,Xavier Grimble,TE,26,0,0,0,6,86,0,8,56,86,0
2018,Zach Ertz,TE,28,0,0,0,116,1163,8,156,371,1163,8
2018,Zach Line,RB,28,41,9,0,5,14,2,10,10,55,2
2018,Zach Pascal,WR,24,10,2,0,27,268,2,46,79,278,2
2018,Zach Zenner,RB,27,265,55,3,7,56,0,10,66,321,3
2018,Zay Jones,WR,23,0,1,0,56,652,7,102,138,652,7
2019,A.J. Brown,WR,22,60,3,1,52,1051,8,84,462,1111,9
2019,Aaron Jones,RB,25,1084,236,16,49,474,3,68,453,1558,19
2019,Adam Humphries,WR,26,1,1,0,37,374,2,47,122,375,2
2019,Adam Shaheen,TE,25,0,0,0,9,74,0,13,38,74,0
2019,Adam Thielen,WR,29,6,4,1,30,418,6,48,123,424,7
2019,Adrian Peterson,RB,34,898,211,5,17,142,0,23,160,1040,5
2019,Albert Wilson,WR,27,45,5,0,43,351,1,62,181,396,1
2019,Alex Erickson,WR,27,33,5,0,43,529,0,78,230,562,0
2019,Alexander Mattison,RB,21,462,100,1,10,82,0,12,76,544,1
2019,Alfred Morris,RB,31,4,1,0,0,0,0,0,0,4,0
2019,Allen Hurns,WR,28,0,0,0,32,416,2,47,101,416,2
2019,Allen Lazard,WR,24,21,1,0,35,477,3,52,145,498,3
2019,Allen Robinson,WR,26,2,1,0,98,1147,7,154,279,1149,7
2019,Alshon Jeffery,WR,29,2,1,1,43,490,4,73,133,492,5
2019,Alvin Kamara,RB,24,797,171,5,81,533,1,97,568,1330,6
2019,Amari Cooper,WR,25,6,1,0,79,1189,8,119,245,1195,8
2019,Ameer Abdullah,RB,26,115,23,0,15,88,1,21,82,203,1
2019,Andre Roberts,WR,31,7,1,0,3,20,0,7,7,27,0
2019,Andrew Beck,TE,23,3,1,0,9,90,1,12,68,93,1
2019,Andy Isabella,WR,23,15,4,0,9,189,1,13,142,204,1
2019,Andy Janovich,RB,26,1,1,1,5,42,0,5,35,43,1
2019,Anthony Miller,WR,25,-1,1,0,52,656,2,85,227,655,2
2019,Anthony Sherman,RB,31,9,4,0,2,22,0,3,27,31,0
2019,Antonio Brown,WR,31,5,1,0,4,56,1,8,7,61,1
2019,Antonio Callaway,WR,22,0,0,0,8,89,0,15,45,89,0
2019,Antony Auclair,TE,26,0,0,0,1,11,0,3,8,11,0
2019,Ashton Dulin,WR,22,0,0,0,2,17,0,2,23,17,0
2019,Auden Tate,WR,22,0,0,0,40,575,1,80,202,575,1
2019,Austin Carr,WR,26,0,0,0,1,9,0,4,4,9,0
2019,Austin Ekeler,RB,24,557,132,3,92,993,8,108,944,1550,11
2019,Austin Hooper,TE,25,0,0,0,75,787,6,97,329,787,6
2019,Ben Braunecker,TE,25,0,0,0,6,59,1,11,24,59,1
2019,Ben Koyack,TE,25,0,0,0,1,9,0,3,3,9,0
2019,Bennie Fowler,WR,28,20,1,0,23,193,0,36,26,213,0
2019,Bilal Powell,RB,31,229,59,0,7,33,0,12,46,262,0
2019,Blake Bell,TE,28,0,0,0,8,67,0,15,10,67,0
2019,Blake Jarwin,TE,25,0,0,0,31,365,3,41,160,365,3
2019,Bo Scarbrough,RB,25,377,89,1,1,5,0,4,8,382,1
2019,Bobo Wilson,WR,24,0,0,0,3,35,0,11,2,35,0
